song_id,name,difficulty,level,unofficial_diff
22007-5-0,"FANTASTIC THREE",HYPER,10,10.7
22007-7-0,"FANTASTIC THREE",ANOTHER,12,12.4
22008-5-0,"Hello Happiness",HYPER,8,8.0
22008-7-0,"Hello Happiness",ANOTHER,11,11.2
22009-5-0,"Line 4 Ruin",HYPER,9,8.5
22009-7-0,"Line 4 Ruin",ANOTHER,11,11.0
22010-5-0,"m1dy Festival",HYPER,8,8.0
22010-7-0,"m1dy Festival",ANOTHER,10,10.2
22011-5-0,Monopole.,HYPER,8,9.0
22011-7-0,Monopole.,ANOTHER,11,11.4
22012-5-0,"Night sky",HYPER,9,9.0
22012-7-0,"Night sky",ANOTHER,12,12.3
22013-5-0,"No Tears",HYPER,9,9.0
22013-7-0,"No Tears",ANOTHER,10,10.5
22014-5-0,"On My Wings (Hardstyle IIDX)",HYPER,7,7.0
22014-7-0,"On My Wings (Hardstyle IIDX)",ANOTHER,10,10.0
22015-5-0,"Rave Saves You feat. Cardz (Exclusive IIDX Mix)",HYPER,8,8.0
22015-7-0,"Rave Saves You feat. Cardz (Exclusive IIDX Mix)",ANOTHER,10,10.5
22016-5-0,SAMSARA,HYPER,7,7.0
22016-7-0,SAMSARA,ANOTHER,10,9.3
22017-5-0,"Sometimes feat. Kanae Asaba",HYPER,7,7.0
22017-7-0,"Sometimes feat. Kanae Asaba",ANOTHER,10,10.5
22018-5-0,"SpaceLand☆TOYBOX",HYPER,9,10.0
22018-7-0,"SpaceLand☆TOYBOX",ANOTHER,12,12.2
22019-7-0,"Sweet Radar",ANOTHER,10,9.6
22020-5-0,Vulkan,HYPER,9,9.3
22020-7-0,Vulkan,ANOTHER,11,11.6
22021-5-0,"Ｘ↑Ｘ↓",HYPER,9,9.6
22021-7-0,"Ｘ↑Ｘ↓",ANOTHER,12,12.1
22022-5-0,ZZ,HYPER,10,10.0
22022-7-0,ZZ,ANOTHER,12,12.0
22023-5-0,"十六夜セツナ",HYPER,8,8.5
22023-7-0,"十六夜セツナ",ANOTHER,10,10.0
22024-7-0,"恋は白帯、サンシロー",ANOTHER,9,9.3
22024-9-0,"恋は白帯、サンシロー",LEGGENDARIA,11,11.4
22025-7-0,"白露の風",ANOTHER,9,9.0
22026-5-0,"超青少年ノ為ノ超多幸ナ超古典的超舞曲",HYPER,8,8.5
22026-7-0,"超青少年ノ為ノ超多幸ナ超古典的超舞曲",ANOTHER,12,12.3
22026-9-0,"超青少年ノ為ノ超多幸ナ超古典的超舞曲",LEGGENDARIA,12,12.7
22027-5-0,"デンドロビウム",HYPER,8,8.5
22027-7-0,"デンドロビウム",ANOTHER,10,10.5
22028-5-0,"表裏一体！？怪盗いいんちょの悩み♥",HYPER,10,10.7
22028-7-0,"表裏一体！？怪盗いいんちょの悩み♥",ANOTHER,12,12.4
22028-9-0,"表裏一体！？怪盗いいんちょの悩み♥",LEGGENDARIA,12,12.5
22029-5-0,"フェイクアウト",HYPER,8,8.5
22029-7-0,"フェイクアウト",ANOTHER,11,11.2
22030-5-0,"ぷろぐれっしぶ時空少女！うらしまたろ子ちゃん！",HYPER,7,7.0
22030-7-0,"ぷろぐれっしぶ時空少女！うらしまたろ子ちゃん！",ANOTHER,10,10.0
22031-5-0,"ベィスドロップ・フリークス",HYPER,7,7.0
22031-7-0,"ベィスドロップ・フリークス",ANOTHER,11,10.7
22031-9-0,"ベィスドロップ・フリークス",LEGGENDARIA,11,11.8
22032-5-0,"紅牡丹",HYPER,9,10.0
22032-7-0,"紅牡丹",ANOTHER,11,10.7
22033-5-0,"もっと！モット！ときめき feat. 松下",HYPER,9,9.0
22033-7-0,"もっと！モット！ときめき feat. 松下",ANOTHER,11,10.5
22034-5-0,#The_Relentless,HYPER,9,8.5
22034-7-0,#The_Relentless,ANOTHER,11,11.6
22035-7-0,"chrono diver -fragment-",ANOTHER,9,9.0
22035-9-0,"chrono diver -fragment-",LEGGENDARIA,10,10.0
22036-5-0,illuminate,HYPER,9,9.3
22036-7-0,illuminate,ANOTHER,11,11.0
22037-5-0,"CHRONO DIVER -NORNIR-",HYPER,9,9.3
22037-7-0,"CHRONO DIVER -NORNIR-",ANOTHER,11,11.6
22037-9-0,"CHRONO DIVER -NORNIR-",LEGGENDARIA,12,12.7
22038-5-0,subtractive,HYPER,7,7.0
22038-7-0,subtractive,ANOTHER,10,10.0
22039-5-0,"Hollywood Galaxy (DJ NAGAI Remix)",HYPER,10,10.2
22039-7-0,"Hollywood Galaxy (DJ NAGAI Remix)",ANOTHER,12,12.3
22040-5-0,"We're so Happy (P*Light Remix) IIDX ver.",HYPER,10,10.2
22040-7-0,"We're so Happy (P*Light Remix) IIDX ver.",ANOTHER,12,12.0
22041-5-0,COLOSSEUM,HYPER,8,8.0
22041-7-0,COLOSSEUM,ANOTHER,10,10.7
22042-5-0,"とろぴかる倶楽部",HYPER,9,9.6
22042-7-0,"とろぴかる倶楽部",ANOTHER,11,11.8
22043-5-0,"Light My Fire",HYPER,7,7.0
22043-7-0,"Light My Fire",ANOTHER,10,10.0
22044-5-0,"時空トラベローグ",HYPER,9,9.0
22044-7-0,"時空トラベローグ",ANOTHER,11,11.4
22045-5-0,Symmetry,HYPER,9,10.2
22045-7-0,Symmetry,ANOTHER,11,12.0
22046-5-0,"NEO GENERATOR SEVEN",HYPER,10,10.0
22046-7-0,"NEO GENERATOR SEVEN",ANOTHER,11,11.8
22047-5-0,"Broken Sword",HYPER,9,9.0
22047-7-0,"Broken Sword",ANOTHER,12,12.3
22048-5-0,"リリーゼと炎龍レーヴァテイン",HYPER,10,10.2
22048-7-0,"リリーゼと炎龍レーヴァテイン",ANOTHER,12,12.3
22049-5-0,"fallen leaves -IIDX edition-",HYPER,9,9.0
22049-7-0,"fallen leaves -IIDX edition-",ANOTHER,12,12.4
22050-5-0,"Ludus In Tenebris",HYPER,9,9.6
22050-7-0,"Ludus In Tenebris",ANOTHER,12,12.1
22051-5-0,cinder,HYPER,9,9.6
22051-7-0,cinder,ANOTHER,12,12.2
22052-5-0,Gravigazer,HYPER,9,9.0
22052-7-0,Gravigazer,ANOTHER,12,12.1
22053-5-0,"Realize Maze",HYPER,9,9.0
22053-7-0,"Realize Maze",ANOTHER,11,11.2
22054-5-0,entelecheia,HYPER,10,10.5
22054-7-0,entelecheia,ANOTHER,12,12.4
22055-5-0,"Cosmic Cat",HYPER,8,8.0
22055-7-0,"Cosmic Cat",ANOTHER,10,10.5
22055-9-0,"Cosmic Cat",LEGGENDARIA,12,12.4
22056-5-0,"Rave*it!! Rave*it!!",HYPER,9,8.5
22056-7-0,"Rave*it!! Rave*it!!",ANOTHER,12,12.1
22057-5-0,Flashes,HYPER,9,9.3
22057-7-0,Flashes,ANOTHER,12,12.5
22058-5-0,"Shooting Fireball",HYPER,10,10.7
22058-7-0,"Shooting Fireball",ANOTHER,12,12.2
22059-5-0,"Despair of ELFERIA",HYPER,10,10.5
22059-7-0,"Despair of ELFERIA",ANOTHER,12,12.3
22060-5-0,"TOXIC VIBRATION",HYPER,10,10.5
22060-7-0,"TOXIC VIBRATION",ANOTHER,12,12.4
22061-5-0,TIEFSEE,HYPER,9,9.3
22061-7-0,TIEFSEE,ANOTHER,12,12.3
22062-5-0,"Chrono Diver -PENDULUMs-",HYPER,11,11.6
22062-7-0,"Chrono Diver -PENDULUMs-",ANOTHER,12,12.7
22063-5-0,"共鳴遊戯の華",HYPER,10,10.7
22063-7-0,"共鳴遊戯の華",ANOTHER,12,12.6
22064-5-0,"TA・DA☆YO・SHI",HYPER,8,8.0
22064-7-0,"TA・DA☆YO・SHI",ANOTHER,10,10.2
22065-5-0,"千年ノ理",HYPER,9,8.5
22065-7-0,"千年ノ理",ANOTHER,12,12.3
22065-9-0,"千年ノ理",LEGGENDARIA,12,12.6
22066-5-0,"Sakura Mirage",HYPER,8,8.0
22066-7-0,"Sakura Mirage",ANOTHER,10,10.5
22067-5-0,"Scars of FAUNA",HYPER,8,8.0
22067-7-0,"Scars of FAUNA",ANOTHER,11,11.2
22068-5-0,"打打打打打打打打打打",HYPER,9,8.5
22068-7-0,"打打打打打打打打打打",ANOTHER,11,11.0
22069-5-0,"鬼天",HYPER,10,10.2
22069-7-0,"鬼天",ANOTHER,12,12.2
22070-5-0,"全力 SPECIAL VACATION!! ～限りある休日～",HYPER,8,8.0
22070-7-0,"全力 SPECIAL VACATION!! ～限りある休日～",ANOTHER,11,11.6
22071-5-0,"取り残された美術(Arranged:HiZuMi)",HYPER,8,7.0
22071-7-0,"取り残された美術(Arranged:HiZuMi)",ANOTHER,10,10.2
22072-5-0,"Scarlet Moon",HYPER,9,9.0
22072-7-0,"Scarlet Moon",ANOTHER,11,11.2
22073-5-0,"妖隠し -あやかしかくし-",HYPER,8,8.0
22073-7-0,"妖隠し -あやかしかくし-",ANOTHER,11,10.7
22074-5-0,"パ→ピ→プ→Yeah!",HYPER,9,8.5
22074-7-0,"パ→ピ→プ→Yeah!",ANOTHER,11,11.8
22075-5-0,"EBONY & IVORY",HYPER,9,9.0
22075-7-0,"EBONY & IVORY",ANOTHER,12,12.4
22075-9-0,"EBONY & IVORY",LEGGENDARIA,12,12.6
22076-5-0,"それは花火のような恋",HYPER,10,10.2
22076-7-0,"それは花火のような恋",ANOTHER,12,12.3
22077-5-0,"Say YEEEAHH",HYPER,10,10.7
22077-7-0,"Say YEEEAHH",ANOTHER,12,12.4
22078-5-0,Reflux,HYPER,9,9.0
22078-7-0,Reflux,ANOTHER,12,12.5
22079-5-0,"In The Breeze",HYPER,8,7.0
22079-7-0,"In The Breeze",ANOTHER,10,10.5
22080-5-0,"Sounds Of Summer",HYPER,9,9.0
22080-7-0,"Sounds Of Summer",ANOTHER,12,12.2
22081-5-0,Chronos,HYPER,9,9.6
22081-7-0,Chronos,ANOTHER,11,11.4
22081-9-0,Chronos,LEGGENDARIA,11,11.6
22082-5-0,"ドッキン☆サマーあばんちゅーる",HYPER,9,8.0
22082-7-0,"ドッキン☆サマーあばんちゅーる",ANOTHER,11,11.2
22083-5-0,Discloze,HYPER,9,9.3
22083-7-0,Discloze,ANOTHER,11,11.4
22084-5-0,"Invitation from Mr.C",HYPER,9,9.3
22084-7-0,"Invitation from Mr.C",ANOTHER,12,12.1
22085-5-0,"少年は空を辿る",HYPER,10,10.5
22085-7-0,"少年は空を辿る",ANOTHER,12,12.5
22086-5-0,"夏色DIARY - L.E.D.-G STYLE MIX -",HYPER,10,10.0
22086-7-0,"夏色DIARY - L.E.D.-G STYLE MIX -",ANOTHER,12,11.8
22087-5-0,"PENDUAL TALISMAN",HYPER,8,8.0
22087-7-0,"PENDUAL TALISMAN",ANOTHER,10,10.5
23001-5-0,"Acid Pumper",HYPER,9,9.3
23001-7-0,"Acid Pumper",ANOTHER,11,10.7
23002-5-0,Aublia,HYPER,8,8.0
23002-7-0,Aublia,ANOTHER,11,11.4
23003-5-0,"Damage Per Second",HYPER,7,7.0
23003-7-0,"Damage Per Second",ANOTHER,10,10.2
23003-9-0,"Damage Per Second",LEGGENDARIA,11,11.4
23004-5-0,"Devil's Gear",HYPER,10,10.0
23004-7-0,"Devil's Gear",ANOTHER,12,12.2
23005-5-0,"DIAMOND CROSSING",HYPER,10,10.0
23005-7-0,"DIAMOND CROSSING",ANOTHER,12,12.5
23006-5-0,"do the thing feat. Kanae Asaba",HYPER,8,8.0
23006-7-0,"do the thing feat. Kanae Asaba",ANOTHER,10,10.5
23007-5-0,"Donkey Donk",HYPER,9,9.3
23007-7-0,"Donkey Donk",ANOTHER,11,11.6
23008-7-0,"Dreamin Train",ANOTHER,10,10.2
23009-5-0,Dynamite,HYPER,10,10.5
23009-7-0,Dynamite,ANOTHER,12,12.4
23010-5-0,"Everlasting Last",HYPER,8,7.5
23010-7-0,"Everlasting Last",ANOTHER,10,10.2
23011-5-0,"Exchange Place",HYPER,7,6.0
23011-7-0,"Exchange Place",ANOTHER,9,9.0
23012-5-0,"GET READY!!",HYPER,9,9.0
23012-7-0,"GET READY!!",ANOTHER,12,12.1
23013-5-0,"Go Faraway",HYPER,9,8.5
23013-7-0,"Go Faraway",ANOTHER,11,11.0
23014-5-0,"Inner Spirit",HYPER,8,8.0
23014-7-0,"Inner Spirit",ANOTHER,11,11.6
23015-5-0,"m1dy Dynamic",HYPER,9,9.0
23015-7-0,"m1dy Dynamic",ANOTHER,11,11.2
23016-5-0,"Muzik LoverZ",HYPER,7,7.0
23016-7-0,"Muzik LoverZ",ANOTHER,10,10.0
23017-5-0,NANAIRO,HYPER,9,9.0
23017-7-0,NANAIRO,ANOTHER,10,11.0
23018-5-0,Nowhere,HYPER,9,8.5
23018-7-0,Nowhere,ANOTHER,11,11.0
23019-5-0,refrain,HYPER,10,10.0
23019-7-0,refrain,ANOTHER,12,12.4
23020-5-0,"Ride To The Core",HYPER,9,9.0
23020-7-0,"Ride To The Core",ANOTHER,11,11.4
23021-5-0,Routing,HYPER,9,8.5
23021-7-0,Routing,ANOTHER,11,11.2
23022-5-0,"Set U Free feat. Kanae Asaba",HYPER,8,8.5
23022-7-0,"Set U Free feat. Kanae Asaba",ANOTHER,11,11.0
23023-5-0,"SHELTER OF THE MIND",HYPER,9,8.5
23023-7-0,"SHELTER OF THE MIND",ANOTHER,11,11.2
23024-5-0,"STARLIGHT DANCEHALL",HYPER,9,9.3
23024-7-0,"STARLIGHT DANCEHALL",ANOTHER,11,11.8
23024-9-0,"STARLIGHT DANCEHALL",LEGGENDARIA,12,12.4
23025-5-0,SURVIVOR,HYPER,7,6.5
23025-7-0,SURVIVOR,ANOTHER,10,10.2
23026-5-0,"To The Paradise",HYPER,7,7.0
23026-7-0,"To The Paradise",ANOTHER,9,9.0
23027-5-0,Transport,HYPER,7,7.0
23027-7-0,Transport,ANOTHER,10,10.2
23028-5-0,Uh-Oh,HYPER,8,8.0
23028-7-0,Uh-Oh,ANOTHER,10,10.2
23029-5-0,"Wheel of Journey",HYPER,8,8.0
23029-7-0,"Wheel of Journey",ANOTHER,10,10.0
23030-5-0,"朝焼けから始まるボクらの小さな旅",HYPER,9,9.0
23030-7-0,"朝焼けから始まるボクらの小さな旅",ANOTHER,11,11.4
23031-5-0,"オルタネイトβ",HYPER,7,6.5
23031-7-0,"オルタネイトβ",ANOTHER,10,10.2
23032-5-0,"灼熱 Pt.2 Long Train Running",HYPER,11,10.7
23032-7-0,"灼熱 Pt.2 Long Train Running",ANOTHER,12,12.5
23033-5-0,"シュッパツシンコウ・シサカンコ",HYPER,8,8.0
23033-7-0,"シュッパツシンコウ・シサカンコ",ANOTHER,10,10.2
23034-5-0,"少女アリスと箱庭幻想コンチェルト",HYPER,9,9.0
23034-7-0,"少女アリスと箱庭幻想コンチェルト",ANOTHER,11,11.6
23035-5-0,"セロトニン",HYPER,9,9.0
23035-7-0,"セロトニン",ANOTHER,11,11.4
23036-5-0,"太陽SUNSUNボンジュールアバンチュール",HYPER,9,9.0
23036-7-0,"太陽SUNSUNボンジュールアバンチュール",ANOTHER,11,11.0
23037-5-0,"追想快晴テーマパーク",HYPER,10,10.0
23037-7-0,"追想快晴テーマパーク",ANOTHER,11,11.6
23038-7-0,"星屑ディスタンシア",ANOTHER,10,10.0
23039-5-0,"めいさいアイドル☆あいむちゃん♪",HYPER,10,10.2
23039-7-0,"めいさいアイドル☆あいむちゃん♪",ANOTHER,12,12.4
23040-5-0,"Central Station",HYPER,8,8.0
23040-7-0,"Central Station",ANOTHER,10,10.5
23041-5-0,"Rock It",HYPER,9,8.5
23041-7-0,"Rock It",ANOTHER,11,11.4
23042-5-0,"Violet Rose",HYPER,10,10.0
23042-7-0,"Violet Rose",ANOTHER,11,11.4
23043-5-0,"量子の海のリントヴルム",HYPER,10,9.6
23043-7-0,"量子の海のリントヴルム",ANOTHER,11,11.6
23044-5-0,"Blue Spring Express",HYPER,10,10.2
23044-7-0,"Blue Spring Express",ANOTHER,12,12.3
23045-5-0,"Nightmare before oversleep",HYPER,10,10.2
23045-7-0,"Nightmare before oversleep",ANOTHER,12,12.2
23046-5-0,"Derelict Star feat. Ryu*",HYPER,10,10.0
23046-7-0,"Derelict Star feat. Ryu*",ANOTHER,11,11.4
23047-5-0,Arcana,HYPER,8,8.0
23047-7-0,Arcana,ANOTHER,10,11.0
23048-5-0,"On the FM",HYPER,8,8.0
23048-7-0,"On the FM",ANOTHER,11,11.4
23049-5-0,"chaos eater -IIDX edition-",HYPER,9,9.0
23049-7-0,"chaos eater -IIDX edition-",ANOTHER,12,12.1
23050-5-0,"Konzert V",HYPER,10,10.0
23050-7-0,"Konzert V",ANOTHER,11,11.6
23051-5-0,"真 地獄超特急 -HELL or HELL-",HYPER,11,11.0
23051-7-0,"真 地獄超特急 -HELL or HELL-",ANOTHER,12,12.4
23052-5-0,"麗 ～うらら～",HYPER,10,10.0
23052-7-0,"麗 ～うらら～",ANOTHER,11,11.6
23053-5-0,"Violet Pulse",HYPER,8,8.0
23053-7-0,"Violet Pulse",ANOTHER,10,10.7
23053-9-0,"Violet Pulse",LEGGENDARIA,12,12.5
23054-5-0,Godspeed,HYPER,10,10.5
23054-7-0,Godspeed,ANOTHER,12,12.3
23055-5-0,"Glitch Nerds",HYPER,9,9.0
23055-7-0,"Glitch Nerds",ANOTHER,11,11.2
23056-5-0,"NINJA IS DEAD IIDX ver.",HYPER,9,8.5
23056-7-0,"NINJA IS DEAD IIDX ver.",ANOTHER,12,11.8
23057-5-0,STARLiGHT,HYPER,9,9.0
23057-7-0,STARLiGHT,ANOTHER,11,11.4
23058-5-0,Journey,HYPER,7,7.0
23058-7-0,Journey,ANOTHER,9,9.6
23058-9-0,Journey,LEGGENDARIA,11,12.0
23059-5-0,"Super Duper Racers",HYPER,8,8.0
23059-7-0,"Super Duper Racers",ANOTHER,10,10.2
23060-5-0,"SEITEN NO TERIYAKI",HYPER,7,7.0
23060-7-0,"SEITEN NO TERIYAKI",ANOTHER,11,11.0
23061-5-0,"CODE:1 [revision 1.0.1]",HYPER,9,9.0
23061-7-0,"CODE:1 [revision 1.0.1]",ANOTHER,12,12.6
23062-5-0,"La dolce primavera",HYPER,8,8.0
23062-7-0,"La dolce primavera",ANOTHER,11,11.2
23063-5-0,AO-1,HYPER,10,10.5
23063-7-0,AO-1,ANOTHER,12,12.3
23064-5-0,"GENERATE feat.綾倉盟",HYPER,8,8.0
23064-7-0,"GENERATE feat.綾倉盟",ANOTHER,10,10.2
23065-7-0,"NO LIMIT -オレ達に限界は無い-",ANOTHER,10,10.2
23066-5-0,"Highcharge Divolt",HYPER,10,10.0
23066-7-0,"Highcharge Divolt",ANOTHER,12,12.0
23067-5-0,"明鏡止水",HYPER,9,9.0
23067-7-0,"明鏡止水",ANOTHER,11,11.2
23068-5-0,"紫陽花 -AZISAI-",HYPER,10,10.2
23068-7-0,"紫陽花 -AZISAI-",ANOTHER,12,11.8
23068-9-0,"紫陽花 -AZISAI-",LEGGENDARIA,12,12.5
23069-5-0,"M4K3 1T B0UNC3",HYPER,10,10.0
23069-7-0,"M4K3 1T B0UNC3",ANOTHER,12,12.4
23070-5-0,Outbreak,HYPER,9,8.0
23070-7-0,Outbreak,ANOTHER,11,11.4
23071-5-0,POSSESSION,HYPER,10,10.5
23071-7-0,POSSESSION,ANOTHER,12,12.4
23072-5-0,"ギョギョっと人魚 爆婚ブライダル",HYPER,8,7.5
23072-7-0,"ギョギョっと人魚 爆婚ブライダル",ANOTHER,10,10.2
23073-5-0,"199024club -Re:BounceKiller-",HYPER,10,9.6
23073-7-0,"199024club -Re:BounceKiller-",ANOTHER,12,12.0
23074-5-0,"Daily Lunch Special",HYPER,9,9.0
23074-7-0,"Daily Lunch Special",ANOTHER,11,11.4
23075-5-0,X,HYPER,10,10.7
23075-7-0,X,ANOTHER,12,12.5
23076-5-0,"Angelic Jelly",HYPER,9,9.0
23076-7-0,"Angelic Jelly",ANOTHER,11,11.4
23077-5-0,"Grand Chariot",HYPER,10,9.6
23077-7-0,"Grand Chariot",ANOTHER,12,12.5
23078-5-0,Sephirot,HYPER,8,8.0
23078-7-0,Sephirot,ANOTHER,10,10.0
23079-5-0,ZEPHYRANTHES,HYPER,9,9.0
23079-7-0,ZEPHYRANTHES,ANOTHER,11,11.4
23079-9-0,ZEPHYRANTHES,LEGGENDARIA,12,12.4
23080-5-0,StrayedCatz,HYPER,9,8.5
23080-7-0,StrayedCatz,ANOTHER,12,12.3
23081-5-0,"Triple Counter",HYPER,10,10.2
23081-7-0,"Triple Counter",ANOTHER,12,12.4
23082-5-0,"か・し・ま・し☆PUMP UP！",HYPER,9,9.0
23082-7-0,"か・し・ま・し☆PUMP UP！",ANOTHER,11,11.4
23083-5-0,"駅猫のワルツ",HYPER,10,10.7
23083-7-0,"駅猫のワルツ",ANOTHER,12,12.5
23084-5-0,NZM,HYPER,10,10.5
23084-7-0,NZM,ANOTHER,12,12.5
24001-7-0,Affection,ANOTHER,10,9.6
24002-5-0,"Amazing Mirage",HYPER,9,9.0
24002-7-0,"Amazing Mirage",ANOTHER,11,11.8
24002-9-0,"Amazing Mirage",LEGGENDARIA,12,12.3
24003-5-0,"AsiaN distractive",HYPER,9,9.0
24003-7-0,"AsiaN distractive",ANOTHER,11,11.4
24004-5-0,"Be A Star",HYPER,8,8.0
24004-7-0,"Be A Star",ANOTHER,11,11.0
24005-5-0,"Believe in you",HYPER,8,8.0
24005-7-0,"Believe in you",ANOTHER,10,10.0
24006-5-0,"Beyond The Seven",HYPER,8,7.5
24006-7-0,"Beyond The Seven",ANOTHER,11,11.4
24007-5-0,"BREAK OVER",HYPER,8,7.5
24007-7-0,"BREAK OVER",ANOTHER,11,10.5
24008-5-0,"DISAPPEAR feat. Koyomin",HYPER,10,10.2
24008-7-0,"DISAPPEAR feat. Koyomin",ANOTHER,12,12.3
24009-7-0,"elemental bender feat. Kanae Asaba",ANOTHER,8,8.5
24010-7-0,Magical,ANOTHER,10,10.0
24011-5-0,"Modular Technology",HYPER,10,10.0
24011-7-0,"Modular Technology",ANOTHER,11,11.6
24012-5-0,"Music is The Answer",HYPER,8,8.0
24012-7-0,"Music is The Answer",ANOTHER,10,10.2
24013-5-0,OOO,HYPER,7,7.0
24013-7-0,OOO,ANOTHER,10,10.0
24014-5-0,"OTENAMI Hurricane",HYPER,10,10.2
24014-7-0,"OTENAMI Hurricane",ANOTHER,12,12.4
24015-5-0,"PAPAYAPA BASS",HYPER,8,8.0
24015-7-0,"PAPAYAPA BASS",ANOTHER,11,10.7
24016-5-0,"Remedy feat. Kanae Asaba",HYPER,8,8.0
24016-7-0,"Remedy feat. Kanae Asaba",ANOTHER,10,10.2
24017-5-0,"ROTTERDAM SHOGUN",HYPER,9,8.5
24017-7-0,"ROTTERDAM SHOGUN",ANOTHER,11,11.2
24018-5-0,"Sarutobi Champion is 拙者",HYPER,9,9.3
24018-7-0,"Sarutobi Champion is 拙者",ANOTHER,11,12.0
24019-5-0,"SAY BAY",HYPER,9,8.5
24019-7-0,"SAY BAY",ANOTHER,11,11.6
24020-7-0,"Seaside Labyrinth",ANOTHER,9,9.3
24021-5-0,"Seize the Day",HYPER,9,9.3
24021-7-0,"Seize the Day",ANOTHER,11,11.2
24022-7-0,"Selfish Sweet",ANOTHER,9,9.3
24023-5-0,shuriken,HYPER,8,6.5
24023-7-0,shuriken,ANOTHER,11,10.7
24024-5-0,"SINOBUZ Fantasy",HYPER,9,9.3
24024-7-0,"SINOBUZ Fantasy",ANOTHER,10,10.5
24025-5-0,Summer,HYPER,7,7.5
24025-7-0,Summer,ANOTHER,10,10.5
24026-5-0,"Super Rush",HYPER,9,8.5
24026-7-0,"Super Rush",ANOTHER,12,12.2
24027-5-0,"Sweet Clapper",HYPER,7,6.5
24027-7-0,"Sweet Clapper",ANOTHER,10,9.3
24027-9-0,"Sweet Clapper",LEGGENDARIA,12,12.3
24028-5-0,"The Commanders",HYPER,8,7.5
24028-7-0,"The Commanders",ANOTHER,11,10.7
24029-5-0,"(This Is Not) The Angels",HYPER,8,8.0
24029-7-0,"(This Is Not) The Angels",ANOTHER,11,11.0
24030-5-0,TOGAKUSHI,HYPER,10,10.0
24030-7-0,TOGAKUSHI,ANOTHER,12,12.0
24031-5-0,Umbral,HYPER,7,7.5
24031-7-0,Umbral,ANOTHER,10,10.2
24031-9-0,Umbral,LEGGENDARIA,12,12.2
24032-5-0,XINOBIKILL,HYPER,9,9.0
24032-7-0,XINOBIKILL,ANOTHER,11,11.6
24033-7-0,"ちらちら・はらはら",ANOTHER,7,7.5
24034-5-0,"冬椿 ft. Kanae Asaba",HYPER,7,6.0
24034-7-0,"冬椿 ft. Kanae Asaba",ANOTHER,10,9.6
24034-9-0,"冬椿 ft. Kanae Asaba",LEGGENDARIA,11,11.2
24035-5-0,"焱影",HYPER,9,8.0
24035-7-0,"焱影",ANOTHER,12,12.0
24036-5-0,"次葉 -turn the page-",HYPER,8,7.0
24036-7-0,"次葉 -turn the page-",ANOTHER,10,10.2
24037-5-0,"鴉",HYPER,10,10.0
24037-7-0,"鴉",ANOTHER,11,11.2
24038-5-0,#MAGiCVLGiRL_TRVP_B3VTZ,HYPER,9,9.0
24038-7-0,#MAGiCVLGiRL_TRVP_B3VTZ,ANOTHER,11,11.2
24039-5-0,"お命ちょうDAI！901娘",HYPER,8,8.0
24039-7-0,"お命ちょうDAI！901娘",ANOTHER,10,10.2
24040-5-0,"忍恋花",HYPER,9,9.3
24040-7-0,"忍恋花",ANOTHER,11,11.4
24041-7-0,"獅子霞麗ノ舞",ANOTHER,9,10.0
24042-5-0,"¡Viva!",HYPER,9,9.0
24042-7-0,"¡Viva!",ANOTHER,11,10.7
24043-5-0,"Breakin' Chain",HYPER,8,8.0
24043-7-0,"Breakin' Chain",ANOTHER,11,11.2
24044-5-0,HADES,HYPER,9,9.0
24044-7-0,HADES,ANOTHER,12,12.0
24045-5-0,"禍根",HYPER,9,8.5
24045-7-0,"禍根",ANOTHER,11,11.2
24046-5-0,"九尾狐夜行",HYPER,9,9.0
24046-7-0,"九尾狐夜行",ANOTHER,12,11.8
24047-5-0,"焔極OVERKILL",HYPER,10,10.5
24047-7-0,"焔極OVERKILL",ANOTHER,12,12.5
24048-5-0,"Rave Cannon",HYPER,9,9.0
24048-7-0,"Rave Cannon",ANOTHER,12,12.0
24049-5-0,"Yellow Sketch(RX-Ver.S.P.L.)",HYPER,9,9.6
24049-7-0,"Yellow Sketch(RX-Ver.S.P.L.)",ANOTHER,11,11.6
24050-5-0,"Steel Edge",HYPER,9,8.5
24050-7-0,"Steel Edge",ANOTHER,11,11.2
24051-5-0,SAMURAI-Scramble,HYPER,9,9.3
24051-7-0,SAMURAI-Scramble,ANOTHER,11,11.6
24051-9-0,SAMURAI-Scramble,LEGGENDARIA,12,12.5
24052-5-0,"BabeL ～Grand Story～",HYPER,10,10.2
24052-7-0,"BabeL ～Grand Story～",ANOTHER,12,12.1
24053-5-0,"SCREAM THE LIFE FEAT.KYONO",HYPER,8,8.0
24053-7-0,"SCREAM THE LIFE FEAT.KYONO",ANOTHER,10,10.0
24054-5-0,"津軽雪",HYPER,10,10.2
24054-7-0,"津軽雪",ANOTHER,12,12.4
24055-5-0,"yamabiko (SINOBUZ Edition)",HYPER,8,8.0
24055-7-0,"yamabiko (SINOBUZ Edition)",ANOTHER,11,11.2
24056-5-0,"イザナミノナゲキ",HYPER,9,9.0
24056-7-0,"イザナミノナゲキ",ANOTHER,12,12.4
24057-5-0,"Sky High",HYPER,10,10.5
24057-7-0,"Sky High",ANOTHER,12,12.4
24058-5-0,"〆",HYPER,10,10.0
24058-7-0,"〆",ANOTHER,12,12.2
24059-5-0,"Go Ahead!!",HYPER,10,9.6
24059-7-0,"Go Ahead!!",ANOTHER,12,12.4
24060-5-0,ECHIDNA,HYPER,10,10.5
